articleId,recordKey,publishedAt,sourceName,sourceHost,title,label,sentiment_score,evento,evento_chave,evento_id,tipo_evento,local,data_evento,descricao_curta,model
1524,a-1524,2020-08-27 14:39:31+00:00,Diario do Rio,diariodorio.com,Cristo Redentor ganha policiamento do Segurança Presente,positivo,1.0,Inauguração da base do Segurança Presente no Cristo Redentor,inauguracao-base-seguranca-presente-cristo-redentor-2020,inauguracao-base-seguranca-presente-cristo-redentor-2020,inauguracao/expansao,"Cristo Redentor, Rio de Janeiro",2020-08-27,"O programa Segurança Presente inaugura sua 30ª base no Cristo Redentor, com patrulhamento 24 horas.",gpt-4o-mini
1523,a-1523,2020-08-27 23:24:53+00:00,Diario do Rio,diariodorio.com,Witzel culpa STF por guerra de facções criminosas e novidades nas eleições 2020 – Hoje no Rio – 27/8,n/a,,Cristo Redentor ganha policiamento do Segurança Presente,cristo-redentor-policiamento-seguranca-presente-2020,cristo-redentor-policiamento-seguranca-presente-2020,operacao policial,"Cristo Redentor, Rio de Janeiro",2020,O Cristo Redentor recebe policiamento do programa Segurança Presente com patrulhamento 24 horas.,gpt-4o-mini
1522,a-1522,2020-09-03 17:42:06+00:00,Diario do Rio,diariodorio.com,Quiosque Qui Qui reabre nesta quarta na Praia de São Conrado,positivo,1.0,Reabertura do quiosque Qui Qui na Praia de São Conrado,reabertura-quiosque-qui-qui-praia-sao-conrado-2020,reabertura-quiosque-qui-qui-praia-sao-conrado-2020,evento publico/cultural,Praia de São Conrado,2020-09-02,O quiosque Qui Qui reabriu na Praia de São Conrado com melhorias e foco em segurança.,gpt-4o-mini
1521,a-1521,2020-09-04 15:36:35+00:00,Diario do Rio,diariodorio.com,Bandido faz funcionária refém em lanchonete na Tijuca,negativo,-1.0,Assalto com refém em lanchonete na Tijuca,assalto-refem-lanchonete-tijuca-2020,assalto-refem-lanchonete-tijuca-2020,violencia/crime,"Tijuca, Rio de Janeiro",2020-09-04,Um bandido fez uma funcionária refém em uma lanchonete na Tijuca durante uma tentativa de assalto.,gpt-4o-mini
1520,a-1520,2020-09-17 21:48:54+00:00,Diario do Rio,diariodorio.com,Rio registra centésimo policial baleado este ano,muito negativo,-2.0,Registro do centésimo policial baleado no Rio de Janeiro em 2020,registro-centesimo-policial-baleado-rio-2020,registro-centesimo-policial-baleado-rio-2020,violencia/crime,Rio de Janeiro,2020-09-17,"O Rio de Janeiro registra o centésimo policial baleado em 2020, com 44 mortes e 56 feridos.",gpt-4o-mini
1519,a-1519,2020-09-22 19:25:22+00:00,Diario do Rio,diariodorio.com,"Barra da Tijuca, um dos bairros mais completos para se morar no Rio",positivo,1.0,Segurança Presente na Barra da Tijuca,seguranca-presente-barra-da-tijuca,seguranca-presente-barra-da-tijuca,resultado/indicador,"Barra da Tijuca, Rio de Janeiro",,"A Barra da Tijuca é destacada como um bairro seguro, com apoio do programa Segurança Presente.",gpt-4o-mini
1518,a-1518,2020-09-27 19:10:12+00:00,Diario do Rio,diariodorio.com,Programa Leblon Presente terá horário ampliado,positivo,1.0,Ampliação do horário do Programa Leblon Presente,ampliacao-horario-programa-leblon-presente-2020,ampliacao-horario-programa-leblon-presente-2020,inauguracao/expansao,"Leblon, Rio de Janeiro",2020-09-27,O Programa Leblon Presente terá seu horário ampliado para melhorar a segurança na região.,gpt-4o-mini
1517,a-1517,2020-10-03 02:03:33+00:00,Diario do Rio,diariodorio.com,Paes elabora Plano dos 100 Dias para o próximo governo à frente da prefeitura,positivo,1.0,Elaboração do Plano dos 100 Dias por Eduardo Paes com foco em segurança,elaboracao-plano-100-dias-eduardo-paes-2020,elaboracao-plano-100-dias-eduardo-paes-2020,gestao/administracao,Rio de Janeiro,2020,"Eduardo Paes elabora um plano com 25 ações para os primeiros dias de seu governo, incluindo a ampliação do programa Segurança Presente.",gpt-4o-mini
1516,a-1516,2020-10-06 13:55:30+00:00,Diario do Rio,diariodorio.com,Operação Niterói Presente será ampliada para a Região Oceânica,positivo,1.0,Ampliação da Operação Niterói Presente para a Região Oceânica,ampliacao-operacao-niteroi-presente-regiao-oceanica-2020,ampliacao-operacao-niteroi-presente-regiao-oceanica-2020,inauguracao/expansao,Niterói,2020-10-06,A Operação Niterói Presente será ampliada para reforçar o patrulhamento na Região Oceânica.,gpt-4o-mini
1515,a-1515,2020-10-07 22:18:05+00:00,Diario do Rio,diariodorio.com,Programa Recreio Presente amplia segurança no bairro e é elogiado por moradores,positivo,1.0,Ampliação do programa Recreio Presente no bairro do Recreio dos Bandeirantes,ampliacao-recreio-presente-recreio-dos-bandeirantes-2020,ampliacao-recreio-presente-recreio-dos-bandeirantes-2020,inauguracao/expansao,"Recreio dos Bandeirantes, Rio de Janeiro",2020-10-07,O programa Recreio Presente é elogiado por moradores por aumentar a segurança na região.,gpt-4o-mini
1514,a-1514,2020-10-10 00:38:11+00:00,Diario do Rio,diariodorio.com,Luiz Lima quer Guarda Municipal atuando em parceria com programa Segurança Presente,positivo,1.0,Parceria entre Guarda Municipal e programa Segurança Presente proposta por Luiz Lima,parceria-guarda-municipal-seguranca-presente-2020,parceria-guarda-municipal-seguranca-presente-2020,gestao/administracao,"Praça Saens Peña, Tijuca, Rio de Janeiro",2020-10-09,Luiz Lima propõe parceria entre Guarda Municipal e Segurança Presente para melhorar a segurança na Tijuca.,gpt-4o-mini
1513,a-1513,2020-10-16 18:40:29+00:00,Diario do Rio,diariodorio.com,Nova base do Programa Barra Presente é inaugurada na Praça do Ó,positivo,1.0,Inauguração da nova base do Programa Segurança Presente na Praça do Ó,inauguracao-base-seguranca-presente-praca-do-o-2020,inauguracao-base-seguranca-presente-praca-do-o-2020,inauguracao/expansao,"Praça do Ó, Barra da Tijuca, Rio de Janeiro",2020-10-16,"Nova base do Programa Segurança Presente é inaugurada na Praça do Ó, Barra da Tijuca.",gpt-4o-mini
1512,a-1512,2020-10-24 17:28:39+00:00,Diario do Rio,diariodorio.com,"Luiz Lima promete mais segurança, iluminação e limpeza para a Pavuna",positivo,1.0,Promessa de implementação do programa Segurança Presente na Pavuna,promessa-seguranca-presente-pavuna-2020,promessa-seguranca-presente-pavuna-2020,gestao/administracao,"Pavuna, Rio de Janeiro",2020,Luiz Lima promete melhorias de segurança e a implementação do Segurança Presente na Pavuna.,gpt-4o-mini
1511,a-1511,2020-10-26 19:42:57+00:00,Diario do Rio,diariodorio.com,Martha Rocha fala sobre compromisso para melhorar serviços no Grande Méier,negativo,-1.0,Compromisso de Martha Rocha para melhorar serviços e segurança no Grande Méier,compromisso-martha-rocha-seguranca-grande-meier-2020,compromisso-martha-rocha-seguranca-grande-meier-2020,gestao/administracao,"Grande Méier, Rio de Janeiro",2020-10-26,Martha Rocha discute melhorias em serviços e segurança no Grande Méier.,gpt-4o-mini
1510,a-1510,2020-10-28 18:28:15+00:00,Diario do Rio,diariodorio.com,Luiz Lima faz defesa do voto consciente,neutro,0.0,Defesa do voto consciente e propostas para a Zona Oeste,defesa-voto-consciente-luiz-lima-2020,defesa-voto-consciente-luiz-lima-2020,outro,Rio de Janeiro,2020-10-28,Luiz Lima defende o voto consciente e apresenta propostas para a Zona Oeste do Rio.,gpt-4o-mini
1509,a-1509,2020-11-03 21:50:35+00:00,Diario do Rio,diariodorio.com,"Em livro, Rodrigo Amorim defende armamento da Guarda Municipal e justifica retirada da placa de Marielle",negativo,-1.0,Lançamento do livro de Rodrigo Amorim sobre segurança pública,lancamento-livro-rodrigo-amorim-seguranca-publica,lancamento-livro-rodrigo-amorim-seguranca-publica,outro,"Tijuca, Rio de Janeiro",2020-11-05,Rodrigo Amorim lança livro defendendo armamento da Guarda Municipal e justifica retirada da placa de Marielle.,gpt-4o-mini
1508,a-1508,2020-11-06 20:42:20+00:00,Diario do Rio,diariodorio.com,Luiz Lima quer ampliar programa Copacabana Presente e restaurar ordem pública no bairro,positivo,1.0,Ampliação do programa Copacabana Presente por Luiz Lima,ampliacao-programa-copacabana-presente-2020,ampliacao-programa-copacabana-presente-2020,gestao/administracao,"Copacabana, Rio de Janeiro",2020-11-06,Luiz Lima propõe ampliar o programa Copacabana Presente para melhorar a segurança no bairro.,gpt-4o-mini
1507,a-1507,2020-11-08 02:06:50+00:00,Diario do Rio,diariodorio.com,Em quem votar para vereador do Rio de Janeiro em 2020?,n/a,,Recomendação de candidatos a vereador no Rio de Janeiro em 2020,recomendacao-candidatos-vereador-rio-2020,recomendacao-candidatos-vereador-rio-2020,outro,Rio de Janeiro,2020,O DIÁRIO DO RIO recomenda candidatos a vereador para as eleições de 2020.,gpt-4o-mini
1506,a-1506,2020-11-09 16:47:46+00:00,Diario do Rio,diariodorio.com,Agentes de segurança são treinados pelo TRE-RJ para trabalho durante as eleições,positivo,1.0,Treinamento de agentes de segurança para eleições no Rio de Janeiro,treinamento-agentes-seguranca-eleicoes-2020,treinamento-agentes-seguranca-eleicoes-2020,gestao/administracao,Rio de Janeiro,2020-11-09,Agentes de segurança são treinados pelo TRE-RJ para atuar nas eleições municipais de 2020.,gpt-4o-mini
1505,a-1505,2020-11-10 16:35:25+00:00,Diario do Rio,diariodorio.com,Luiz Lima quer ampliar Segurança Presente na região da Tijuca,positivo,1.0,Ampliação do programa Segurança Presente na Tijuca,ampliacao-seguranca-presente-tijuca-2020,ampliacao-seguranca-presente-tijuca-2020,inauguracao/expansao,"Tijuca, Rio de Janeiro",2020-11-10,"Luiz Lima propõe ampliar o programa Segurança Presente na Tijuca, destacando a redução da criminalidade na área.",gpt-4o-mini
1504,a-1504,2020-11-10 17:57:21+00:00,Diario do Rio,diariodorio.com,Cláudio Castro afirma que irá retomar ocupação de favelas dominadas pelo tráfico e milícia,positivo,1.0,Retomada da ocupação de favelas dominadas por tráfico e milícia no RJ,retomada-ocupacao-favelas-trafico-milicia-2020,retomada-ocupacao-favelas-trafico-milicia-2020,gestao/administracao,Rio de Janeiro,2021-01-01,Cláudio Castro anuncia plano para retomar ocupação de favelas e reforçar o programa Segurança Presente.,gpt-4o-mini
1503,a-1503,2020-11-12 19:40:35+00:00,Diario do Rio,diariodorio.com,Luiz Lima vai melhorar segurança com reforço na Guarda Municipal e integração com a PM,positivo,1.0,Propostas de Luiz Lima para ampliar o programa Segurança Presente,propostas-luiz-lima-ampliar-seguranca-presente,propostas-luiz-lima-ampliar-seguranca-presente,gestao/administracao,"Copacabana, Rio de Janeiro",2020-11-12,"Luiz Lima anuncia propostas para melhorar a segurança em Copacabana, integrando a Guarda Municipal com a PM.",gpt-4o-mini
1502,a-1502,2020-11-26 13:52:56+00:00,Diario do Rio,diariodorio.com,Operação Segurança Presente promove campanha solidária de Natal para arrecadação de doações a crianças,positivo,1.0,Campanha Natal Solidário da Operação Segurança Presente,campanha-natal-solidario-operacao-seguranca-presente-2020,campanha-natal-solidario-operacao-seguranca-presente-2020,outro,Rio de Janeiro,2020-12-05,Operação Segurança Presente inicia campanha solidária de Natal para arrecadar doações a crianças em vulnerabilidade.,gpt-4o-mini
1095,a-1095,2020-11-27 08:00:00+00:00,Google News,niteroi.rj.gov.br,"Às vésperas de completar 3 anos, Niterói Presente ultrapassa uma centena de prisões em flagrante - Prefeitura Municipal de Niterói",positivo,1.0,Ultrapassagem de 100 prisões em flagrante pelo Niterói Presente,ultrapassagem-100-prisoes-niteroi-presente-2020,ultrapassagem-100-prisoes-niteroi-presente-2020,prisao/apreensao,Niterói,2020-11-27,Niterói Presente atinge mais de 100 prisões em flagrante e recupera objetos roubados.,gpt-4o-mini
1501,a-1501,2020-11-29 14:31:16+00:00,Diario do Rio,diariodorio.com,Quinze mil policiais vão trabalhar na segurança das eleições no RJ,positivo,1.0,Mobilização de 15 mil policiais para segurança das eleições no RJ,mobilizacao-policiais-seguranca-eleicoes-rj-2020,mobilizacao-policiais-seguranca-eleicoes-rj-2020,operacao policial,Rio de Janeiro,2020-11-29,O Governo do RJ mobilizou 15 mil policiais para garantir a segurança nas eleições do segundo turno.,gpt-4o-mini
1500,a-1500,2020-11-29 22:40:44+00:00,Diario do Rio,diariodorio.com,Capitão Nelson é eleito prefeito de São Gonçalo,positivo,1.0,Eleição de Capitão Nelson como prefeito de São Gonçalo,eleicao-capitao-nelson-prefeito-sao-goncalo-2020,eleicao-capitao-nelson-prefeito-sao-goncalo-2020,gestao/administracao,São Gonçalo,2020-11-29,Capitão Nelson é eleito prefeito de São Gonçalo com foco na segurança pública.,gpt-4o-mini
1499,a-1499,2020-12-05 17:54:20+00:00,Diario do Rio,diariodorio.com,Novo slogan do Governo do Estado será: ‘Todos pelo Rio’,positivo,1.0,Lançamento do novo slogan 'Todos pelo Rio' e programa 'Governo Presente',lancamento-slogan-todos-pelo-rio-2020,lancamento-slogan-todos-pelo-rio-2020,gestao/administracao,Rio de Janeiro,2020-12-05,O Governo do Estado do Rio de Janeiro lança o slogan 'Todos pelo Rio' e anuncia o programa 'Governo Presente'.,gpt-4o-mini
1498,a-1498,2021-01-01 23:24:17+00:00,Diario do Rio,diariodorio.com,Paes quer restaurar o campus da Gama Filho e outros projetos até abril,positivo,1.0,Ampliação do programa Segurança Presente em Bangu e Campo Grande,ampliacao-seguranca-presente-bangu-campo-grande-2021,ampliacao-seguranca-presente-bangu-campo-grande-2021,gestao/administracao,Rio de Janeiro,2021,"Eduardo Paes apresenta plano de ações para os 100 primeiros dias de governo, incluindo a ampliação do Segurança Presente.",gpt-4o-mini
1497,a-1497,2021-01-27 16:50:00+00:00,Diario do Rio,diariodorio.com,"Menores de rua furtam, ameaçam e atiram pedras na Rua da Assembléia",negativo,-1.0,Aumento da violência e ameaças por menores de rua na Rua da Assembléia,aumento-violencia-menores-rua-da-assembleia-2021,aumento-violencia-menores-rua-da-assembleia-2021,violencia/crime,"Rua da Assembléia, Rio de Janeiro",2021-01-27,Menores de rua ameaçam e atacam pedestres na Rua da Assembléia.,gpt-4o-mini
1496,a-1496,2021-01-28 19:14:57+00:00,Diario do Rio,diariodorio.com,Projeto quer zerar roubo de carga no Arco Metropolitano,positivo,1.0,Apresentação do projeto Arco Seguro para zerar roubos de carga no Arco Metropolitano,apresentacao-projeto-arco-seguro-arco-metropolitano-2021,apresentacao-projeto-arco-seguro-arco-metropolitano-2021,gestao/administracao,"Arco Metropolitano, Rio de Janeiro",2021-01-28,Projeto Arco Seguro busca zerar roubos de carga no Arco Metropolitano com parceria público-privada.,gpt-4o-mini
1495,a-1495,2021-02-16 19:06:08+00:00,Diario do Rio,diariodorio.com,Bayard Do Coutto Boiteux – Parque Guinle: resgate de um Rio glamoroso,n/a,,Revitalização do Parque Guinle,revitalizacao-parque-guinle-2021,revitalizacao-parque-guinle-2021,inauguracao/expansao,"Parque Guinle, Laranjeiras, Rio de Janeiro",2021-02-16,"O Parque Guinle foi revitalizado e seu portão restaurado, destacando sua importância histórica.",gpt-4o-mini
1494,a-1494,2021-02-18 13:55:29+00:00,Diario do Rio,diariodorio.com,Taxista joga carro contra equipe do Segurança Presente para escapar de assalto em Botafogo,negativo,-1.0,Taxista escapa de assalto ao jogar carro contra agentes do Segurança Presente em Botafogo,taxista-escapa-assalto-botafogo-2021,taxista-escapa-assalto-botafogo-2021,violencia/crime,"Botafogo, Rio de Janeiro",2021-02-17,Taxista em Botafogo joga carro contra PMs para escapar de assalto.,gpt-4o-mini
1493,a-1493,2021-02-23 19:43:27+00:00,Diario do Rio,diariodorio.com,Detran-RJ começa a oferecer cursos de atualização para agentes de trânsito,n/a,,Cursos de atualização para agentes de trânsito do Detran-RJ,cursos-atualizacao-agentes-transito-detran-rj-2021,cursos-atualizacao-agentes-transito-detran-rj-2021,gestao/administracao,Rio de Janeiro,2021-02-23,Detran-RJ inicia cursos de atualização para agentes de trânsito de cinco municípios da Baixada Fluminense.,gpt-4o-mini
1492,a-1492,2021-02-26 01:06:03+00:00,Diario do Rio,diariodorio.com,"Deputado quer Segurança Presente no Mercado São Sebastião, Penha",positivo,1.0,"Apresentação do Projeto de Lei para implantar Segurança Presente no Mercado São Sebastião, Penha",projeto-lei-seguranca-presente-mercado-sao-sebastiao-2021,projeto-lei-seguranca-presente-mercado-sao-sebastiao-2021,gestao/administracao,"Mercado São Sebastião, Penha",2021-02-25,Deputado apresenta projeto para implantar Segurança Presente no Mercado São Sebastião.,gpt-4o-mini
1491,a-1491,2021-03-17 17:25:03+00:00,Diario do Rio,diariodorio.com,"Peladão protesta montado ‘na garupa’ do General Osório, na Praça XV",n/a,,Manifestação de homem nu na estátua do General Osório,manifestacao-homem-nu-estatua-general-osorio-2021,manifestacao-homem-nu-estatua-general-osorio-2021,outro,"Praça XV, Rio de Janeiro",2021-03-17,Um homem nu protestou na estátua do General Osório e foi retirado por agentes do Segurança Presente.,gpt-4o-mini
